StartDate	Size	Minutes	Server
05/11/2022 01:09:08	3027968	0	ANGOL
05/10/2022 01:09:11	3027968	0	ANGOL
05/09/2022 01:09:52	3027968	0	ANGOL
05/08/2022 01:09:45	3027968	0	ANGOL
05/07/2022 01:09:28	3027968	0	ANGOL
05/06/2022 01:09:48	3027968	0	ANGOL
05/05/2022 01:11:05	3027968	0	ANGOL
05/04/2022 01:09:23	3027968	0	ANGOL
