StartDate	Size	Minutes	Server
05/11/2022 01:13:49	7417856	0	CHOLCHOL
05/10/2022 01:13:52	7417856	0	CHOLCHOL
05/09/2022 01:13:41	7417856	0	CHOLCHOL
05/08/2022 01:13:21	7417856	0	CHOLCHOL
05/07/2022 01:13:20	7417856	0	CHOLCHOL
05/06/2022 01:14:38	7417856	0	CHOLCHOL
05/05/2022 01:16:36	7417856	0	CHOLCHOL
05/04/2022 01:14:04	7417856	0	CHOLCHOL
