Schema	TableName	Rows	Reserve Space	Space Used	Index Space Used	Unused Space	Type	Blob Columns
dbo	dte_esta_apro	4	147456	8192	24576	114688	BTree	0
dbo	dte_esta_cesi	20	73728	8192	8192	57344	BTree	0
dbo	dte_esta_docu	46	147456	8192	24576	114688	BTree	0
dbo	dte_esta_envi	44	147456	8192	24576	114688	BTree	0
dbo	dte_esta_recl	33	73728	8192	8192	57344	BTree	0
dbo	dte_extr_docu	0	0	0	0	0	Heap	0
dbo	dte_fase	5	73728	8192	8192	57344	BTree	0
dbo	dte_fase_esta	72	221184	16384	40960	163840	Heap	0
dbo	dte_foli_clie	0	0	0	0	0	BTree	0
dbo	DTE_FORMATOS	0	0	0	0	0	BTree	0
dbo	dte_orga_cert	3	73728	8192	8192	57344	BTree	0
dbo	dte_proc_evnt	3	147456	8192	24576	114688	BTree	0
dbo	dte_rang_foli	7	212992	8192	32768	172032	BTree	0
dbo	dte_rang_foli_temp	0	0	0	0	0	Heap	0
dbo	dte_reca_item	0	0	0	0	0	BTree	0
dbo	dte_reca_item_h	0	0	0	0	0	BTree	0
dbo	dte_reca_item_p	0	0	0	0	0	BTree	0
dbo	dte_suca_item	0	0	0	0	0	BTree	0
dbo	dte_suca_item_h	0	0	0	0	0	BTree	0
dbo	dte_suca_item_p	0	0	0	0	0	BTree	0
dbo	dte_sucu_emis	0	0	0	0	0	BTree	0
dbo	DTE_SUMA_IMOM	0	0	0	0	0	BTree	0
dbo	dte_suma_impu	0	0	0	0	0	BTree	0
dbo	dte_suma_impu_h	0	0	0	0	0	BTree	0
dbo	dte_suma_impu_p	0	0	0	0	0	BTree	0
dbo	dte_tido_envi	64437	3743744	3473408	32768	237568	BTree	0
dbo	dte_tido_envi_h	0	0	0	0	0	BTree	0
dbo	dte_tipo_bult	0	0	0	0	0	BTree	0
dbo	dte_tipo_docu	48	73728	8192	8192	57344	BTree	0
dbo	dte_tipo_impu	33	73728	8192	8192	57344	BTree	0
dbo	dte_tipo_orig	0	0	0	0	0	BTree	0
dbo	dte_trace	6	147456	8192	24576	114688	BTree	0
dbo	dte_usua_docu	0	0	0	0	0	BTree	0
dbo	dte_vali_erro	75	147456	8192	24576	114688	BTree	0
dbo	dtec_address	6	147456	8192	24576	114688	BTree	0
dbo	dtec_empr_auth	0	0	0	0	0	BTree	0
dbo	dtec_message	6	147456	8192	24576	114688	BTree	0
dbo	dtec_queue_msge	3	73728	8192	8192	57344	BTree	0
dbo	dto_desc_item	0	0	0	0	0	BTree	0
dbo	dto_desc_item_h	0	0	0	0	0	Heap	0
dbo	dto_desc_item_p	0	0	0	0	0	BTree	0
dbo	dto_desc_reca	0	0	0	0	0	BTree	0
dbo	dto_desc_reca_h	0	0	0	0	0	BTree	0
dbo	dto_desc_reca_p	0	139264	8192	16384	114688	BTree	0
dbo	dto_deta_acec	0	0	0	0	0	BTree	0
dbo	dto_deta_acec_h	0	0	0	0	0	BTree	0
dbo	dto_deta_acec_p	0	139264	8192	16384	114688	BTree	0
dbo	dto_deta_codi	0	0	0	0	0	BTree	0
dbo	dto_deta_codi_h	0	0	0	0	0	BTree	0
dbo	dto_deta_codi_p	0	204800	8192	24576	172032	BTree	0
dbo	dto_deta_prse	0	0	0	0	0	BTree	0
dbo	dto_deta_prse_h	0	0	0	0	0	BTree	0
dbo	dto_deta_prse_p	0	204800	8192	24576	172032	BTree	0
dbo	dto_docu_lob	0	147456	16384	16384	114688	BTree	0
dbo	dto_docu_lob_h	0	0	0	0	0	BTree	0
dbo	dto_docu_refe	0	0	0	0	0	BTree	0
dbo	dto_docu_refe_h	0	0	0	0	0	BTree	0
dbo	dto_docu_refe_p	0	139264	8192	16384	114688	BTree	0
dbo	dto_enca_docu	0	0	0	0	0	BTree	0
dbo	dto_enca_docu_h	0	0	0	0	0	BTree	0
dbo	dto_enca_docu_p	0	1032192	8192	163840	860160	BTree	0
dbo	dto_extr_docu	69	73728	8192	8192	57344	BTree	0
dbo	dto_fase	3	73728	8192	8192	57344	BTree	0
dbo	dto_fase_esta	27	368640	8192	73728	286720	Heap	0
dbo	dto_reca_item	0	0	0	0	0	BTree	0
dbo	dto_reca_item_h	0	0	0	0	0	Heap	0
dbo	dto_reca_item_p	0	0	0	0	0	BTree	0
dbo	dto_rece_docu	30740	17842176	16662528	974848	204800	BTree	0
dbo	dto_rece_docu_h	0	0	0	0	0	BTree	0
dbo	dto_rece_lob	16114	133513216	133390336	16384	106496	BTree	0
dbo	dto_rece_lob_h	0	0	0	0	0	BTree	0
dbo	dto_suca_item	0	0	0	0	0	BTree	0
dbo	dto_suca_item_h	0	0	0	0	0	Heap	0
dbo	dto_suca_item_p	0	73728	8192	8192	57344	BTree	0
dbo	dto_suce_esap	0	0	0	0	0	BTree	0
dbo	dto_suma_impu	0	0	0	0	0	BTree	0
dbo	dto_suma_impu_h	0	0	0	0	0	BTree	0
dbo	dto_suma_impu_p	0	73728	8192	8192	57344	BTree	0
dbo	dto_tido_rece	31054	2301952	2203648	16384	81920	BTree	0
dbo	dto_tido_rece_h	0	0	0	0	0	BTree	0
dbo	dto_trace	6	147456	8192	24576	114688	BTree	0
dbo	dual	7	73728	8192	8192	57344	Heap	0
dbo	empr	2	221184	8192	40960	172032	BTree	0
dbo	empr_exte	1	147456	8192	24576	114688	BTree	0
dbo	foli_anul	0	0	0	0	0	BTree	0
dbo	lbe_cara_libr	0	0	0	0	0	BTree	0
dbo	lbe_deta_docu	0	0	0	0	0	BTree	0
dbo	lbe_deta_libr	0	0	0	0	0	BTree	0
dbo	lbe_enca_libr	0	0	0	0	0	BTree	0
dbo	lbe_noti_libr	0	0	0	0	0	BTree	0
dbo	lbe_peri_tise	0	0	0	0	0	BTree	0
dbo	lbe_resu_peri	0	0	0	0	0	BTree	0
dbo	lbe_resu_segm	0	0	0	0	0	BTree	0
dbo	lbe_segm_tise	0	0	0	0	0	BTree	0
dbo	lbe_serv_peri	0	0	0	0	0	BTree	0
dbo	lbe_serv_segm	0	0	0	0	0	BTree	0
dbo	lbe_soli_libr	0	0	0	0	0	BTree	0
dbo	lbe_tota_peri	0	0	0	0	0	BTree	0
dbo	lbe_tota_segm	0	0	0	0	0	BTree	0
dbo	lcv_deta_comi	0	0	0	0	0	BTree	0
dbo	lcv_deta_docu	0	0	0	0	0	BTree	0
dbo	lcv_deta_docu_p	0	0	0	0	0	BTree	0
dbo	lcv_deta_nore	0	0	0	0	0	BTree	0
dbo	lcv_deta_nore_p	0	0	0	0	0	BTree	0
dbo	lcv_deta_temp	0	0	0	0	0	BTree	0
dbo	LCV_DIGI_DOCU	0	0	0	0	0	BTree	0
dbo	LCV_DIGI_IMPU	0	0	0	0	0	BTree	0
dbo	lcv_docu_serv	0	0	0	0	0	BTree	0
dbo	lcv_nore_temp	0	0	0	0	0	BTree	0
dbo	lcv_resu_libr	0	0	0	0	0	BTree	0
dbo	lcv_resu_libr_p	0	0	0	0	0	BTree	0
dbo	lcv_resu_lob	0	0	0	0	0	Heap	0
dbo	lcv_segm_impu	0	0	0	0	0	BTree	0
dbo	lcv_segm_impu_p	0	0	0	0	0	BTree	0
dbo	lcv_segm_nore	0	0	0	0	0	BTree	0
dbo	lcv_segm_nore_p	0	0	0	0	0	BTree	0
dbo	lcv_tota_comi	0	0	0	0	0	BTree	0
dbo	lcv_tota_docu	0	0	0	0	0	BTree	0
dbo	lcv_tota_docu_p	0	0	0	0	0	BTree	0
dbo	lcv_tota_impu	0	0	0	0	0	BTree	0
dbo	lcv_tota_impu_p	0	0	0	0	0	BTree	0
dbo	lcv_tota_libr	0	0	0	0	0	BTree	0
dbo	lcv_tota_libr_p	0	0	0	0	0	BTree	0
dbo	lcv_tota_nore	0	0	0	0	0	BTree	0
dbo	lcv_tota_nore_p	0	0	0	0	0	BTree	0
dbo	lcv_tota_segm	0	0	0	0	0	BTree	0
dbo	lcv_tota_segm_p	0	0	0	0	0	BTree	0
dbo	lcv_tota_temp	0	0	0	0	0	BTree	0
dbo	lgd_deta_docu	0	0	0	0	0	BTree	0
dbo	lgd_deta_docu_p	10	147456	8192	24576	114688	BTree	0
dbo	lgd_enca_ligd	0	0	0	0	0	BTree	0
dbo	lgd_enca_ligd_p	2	73728	8192	8192	57344	BTree	0
dbo	lgd_tota_peri	0	0	0	0	0	BTree	0
dbo	lgd_tota_peri_p	2	147456	8192	24576	114688	BTree	0
dbo	lgd_tota_segm	0	0	0	0	0	BTree	0
dbo	lgd_tota_segm_p	2	147456	8192	24576	114688	BTree	0
dbo	lgd_tras_peri	0	0	0	0	0	BTree	0
dbo	lgd_tras_peri_p	6	221184	8192	40960	172032	BTree	0
dbo	lgd_tras_segm	0	0	0	0	0	BTree	0
dbo	lgd_tras_segm_p	6	147456	8192	24576	114688	BTree	0
dbo	log_egate	0	0	0	0	0	Heap	0
dbo	log_erro	96	73728	16384	16384	40960	BTree	0
dbo	log_usuario	1	73728	8192	8192	57344	BTree	0
dbo	mant_prod	0	0	0	0	0	BTree	0
dbo	moneda	196	147456	16384	32768	98304	BTree	0
dbo	mtod	192	139264	81920	16384	40960	BTree	0
dbo	obj_ds2	379	73728	16384	8192	49152	Heap	0
dbo	ofic_empr	0	0	0	0	0	BTree	0
dbo	p_corr_envi	0	0	0	0	0	Heap	0
dbo	para_empr	61	147456	8192	24576	114688	BTree	0
dbo	para_pers	0	0	0	0	0	BTree	0
dbo	PERS_PAIDE	0	0	0	0	0	BTree	0
dbo	PERS_PUBL	0	204800	8192	24576	172032	BTree	0
dbo	PERS_PUBL_TEMP	0	0	0	0	0	BTree	0
dbo	personas	5125	4702208	843776	1826816	2031616	BTree	0
dbo	PROC_LOGS	0	0	0	0	0	BTree	0
dbo	qse_docu_serv	54	221184	16384	49152	155648	BTree	0
dbo	qse_docu_serv_err	0	0	0	0	0	Heap	0
