StartDate	Size	Minutes	Server
05/11/2022 01:08:59	227636224	1	ANGOL
05/10/2022 01:09:00	227636224	0	ANGOL
05/09/2022 01:09:40	227636224	0	ANGOL
05/08/2022 01:09:35	227636224	0	ANGOL
05/07/2022 01:09:18	227636224	0	ANGOL
05/06/2022 01:09:38	227636224	0	ANGOL
05/05/2022 01:10:54	227636224	0	ANGOL
05/04/2022 01:09:14	227636224	0	ANGOL
