StartDate	Size	Minutes	Server
05/11/2022 01:14:27	30988710912	2	CHOLCHOL
05/10/2022 01:14:28	30986613760	2	CHOLCHOL
05/09/2022 01:14:19	30948865024	2	CHOLCHOL
05/08/2022 01:14:01	30947816448	1	CHOLCHOL
05/07/2022 01:14:00	30947816448	1	CHOLCHOL
05/06/2022 01:15:24	30938379264	2	CHOLCHOL
05/05/2022 01:17:22	30938379264	2	CHOLCHOL
05/04/2022 01:14:43	30938379264	2	CHOLCHOL
